#  Table WFC3.IR.G102.1st.sens.2.fits[1]  Tue 03:24:08 11-Jan-2011

# row      WAVELENGTH     SENSITIVITY           ERROR
#                                                    

 2533           9982.     8.395865E15     8.497827E13
 2534           9983.     8.401151E15     8.501457E13
 2535           9984.     8.405899E15     8.502080E13
 2536           9985.     8.410667E15     8.502718E13
 2537           9986.     8.415457E15     8.503373E13
 2538           9987.     8.420267E15     8.504045E13
 2539           9988.     8.425098E15     8.504732E13
 2540           9989.     8.429948E15     8.505434E13
 2541           9990.     8.434820E15     8.506153E13
 2542           9991.     8.439712E15     8.506887E13
 2543           9992.     8.444624E15     8.507639E13
 2544           9993.     8.449557E15     8.508405E13
 2545           9994.     8.454510E15     8.509186E13
 2546           9995.     8.459484E15     8.509983E13
 2547           9996.     8.464478E15     8.510796E13
 2548           9997.     8.469492E15     8.511624E13
 2549           9998.     8.474528E15     8.512468E13
 2550           9999.     8.479582E15     8.513328E13
 2551          10000.     8.484659E15     8.514203E13
 2552          10001.     8.489756E15     8.515094E13
 2553          10002.     8.494872E15     8.516000E13
 2554          10003.     8.500010E15     8.516921E13
 2555          10004.     8.505167E15     8.517858E13
 2556          10005.     8.510346E15     8.518810E13
 2557          10006.     8.515545E15     8.519778E13
 2558          10007.     8.520765E15     8.520761E13
 2559          10008.     8.525173E15     8.525170E13
 2560          10009.     8.529539E15     8.529536E13
 2561          10010.     8.533856E15     8.533853E13
 2562          10011.     8.538129E15     8.538126E13
 2563          10012.     8.542355E15     8.542353E13
 2564          10013.     8.546534E15     8.546533E13
 2565          10014.     8.550669E15     8.550668E13
 2566          10015.     8.554758E15     8.554756E13
 2567          10016.     8.558801E15     8.558799E13
 2568          10017.     8.562797E15     8.562796E13
 2569          10018.     8.566748E15     8.566748E13
 2570          10019.     8.570653E15     8.570653E13
 2571          10020.     8.574511E15     8.574510E13
 2572          10021.     8.578324E15     8.578323E13
 2573          10022.     8.582092E15     8.582092E13
 2574          10023.     8.585812E15     8.585812E13
 2575          10024.     8.589488E15     8.589487E13
 2576          10025.     8.593118E15     8.593117E13
 2577          10026.     8.596700E15     8.596701E13
 2578          10027.     8.600238E15     8.600239E13
 2579          10028.     8.603729E15     8.603730E13
 2580          10029.     8.607176E15     8.607177E13
 2581          10030.     8.610576E15     8.610577E13
 2582          10031.     8.613929E15     8.613930E13
 2583          10032.     8.616857E15     8.616859E13
 2584          10033.     8.619709E15     8.619711E13
 2585          10034.     8.622486E15     8.622487E13
 2586          10035.     8.625184E15     8.625186E13
 2587          10036.     8.627809E15     8.627810E13
 2588          10037.     8.630356E15     8.630357E13
 2589          10038.     8.632826E15     8.632829E13
 2590          10039.     8.635221E15     8.635223E13
 2591          10040.     8.637539E15     8.637541E13
 2592          10041.     8.639781E15     8.639784E13
 2593          10042.     8.641947E15     8.641949E13
 2594          10043.     8.644037E15     8.644039E13
 2595          10044.     8.646049E15     8.646052E13
 2596          10045.     8.647986E15     8.647989E13
 2597          10046.     8.649847E15     8.649849E13
 2598          10047.     8.651632E15     8.651634E13
 2599          10048.     8.653339E15     8.653342E13
 2600          10049.     8.654972E15     8.654975E13
 2601          10050.     8.656528E15     8.656531E13
 2602          10051.     8.658007E15     8.658010E13
 2603          10052.     8.659410E15     8.659413E13
 2604          10053.     8.660737E15     8.660739E13
 2605          10054.     8.661986E15     8.661989E13
 2606          10055.     8.663161E15     8.663164E13
 2607          10056.     8.664264E15     8.664372E13
 2608          10057.     8.665292E15     8.665503E13
 2609          10058.     8.666244E15     8.666559E13
 2610          10059.     8.667121E15     8.667540E13
 2611          10060.     8.667921E15     8.668444E13
 2612          10061.     8.668646E15     8.669274E13
 2613          10062.     8.669294E15     8.670027E13
 2614          10063.     8.669867E15     8.670703E13
 2615          10064.     8.670364E15     8.671305E13
 2616          10065.     8.670786E15     8.671831E13
 2617          10066.     8.671131E15     8.672280E13
 2618          10067.     8.671400E15     8.672654E13
 2619          10068.     8.671595E15     8.672952E13
 2620          10069.     8.671713E15     8.673175E13
 2621          10070.     8.671755E15     8.673321E13
 2622          10071.     8.671722E15     8.673391E13
 2623          10072.     8.671612E15     8.673386E13
 2624          10073.     8.671427E15     8.673306E13
 2625          10074.     8.671166E15     8.673149E13
 2626          10075.     8.670830E15     8.672916E13
 2627          10076.     8.670416E15     8.672607E13
 2628          10077.     8.669928E15     8.672223E13
 2629          10078.     8.669364E15     8.671762E13
 2630          10079.     8.668724E15     8.671226E13
 2631          10080.     8.668967E15     8.674992E13
 2632          10081.     8.669212E15     8.678759E13
 2633          10082.     8.669456E15     8.682526E13
 2634          10083.     8.669704E15     8.686296E13
 2635          10084.     8.669951E15     8.690066E13
 2636          10085.     8.670199E15     8.693837E13
 2637          10086.     8.670448E15     8.697610E13
 2638          10087.     8.670698E15     8.701382E13
 2639          10088.     8.670948E15     8.705156E13
 2640          10089.     8.671201E15     8.708934E13
 2641          10090.     8.671454E15     8.712710E13
 2642          10091.     8.671708E15     8.716488E13
 2643          10092.     8.671962E15     8.720268E13
 2644          10093.     8.672218E15     8.724047E13
 2645          10094.     8.672475E15     8.727830E13
 2646          10095.     8.672732E15     8.731613E13
 2647          10096.     8.672991E15     8.735396E13
 2648          10097.     8.673251E15     8.739182E13
 2649          10098.     8.673510E15     8.742967E13
 2650          10099.     8.673772E15     8.746756E13
 2651          10100.     8.674034E15     8.750544E13
 2652          10101.     8.674298E15     8.754334E13
 2653          10102.     8.674562E15     8.758125E13
 2654          10103.     8.674827E15     8.761916E13
 2655          10104.     8.675757E15     8.762058E13
 2656          10105.     8.676742E15     8.762253E13
 2657          10106.     8.677780E15     8.762503E13
 2658          10107.     8.678873E15     8.762808E13
 2659          10108.     8.680019E15     8.763167E13
 2660          10109.     8.681222E15     8.763581E13
 2661          10110.     8.682476E15     8.764049E13
 2662          10111.     8.683786E15     8.764571E13
 2663          10112.     8.685148E15     8.765147E13
 2664          10113.     8.686565E15     8.765777E13
 2665          10114.     8.688037E15     8.766463E13
 2666          10115.     8.689564E15     8.767204E13
 2667          10116.     8.691142E15     8.767996E13
 2668          10117.     8.692777E15     8.768845E13
 2669          10118.     8.694464E15     8.769747E13
 2670          10119.     8.696206E15     8.770703E13
 2671          10120.     8.698002E15     8.771715E13
 2672          10121.     8.699852E15     8.772780E13
 2673          10122.     8.701757E15     8.773898E13
 2674          10123.     8.703715E15     8.775072E13
 2675          10124.     8.705727E15     8.776300E13
 2676          10125.     8.707793E15     8.777582E13
 2677          10126.     8.709915E15     8.778917E13
 2678          10127.     8.712089E15     8.780308E13
 2679          10128.     8.714222E15     8.781588E13
 2680          10129.     8.716400E15     8.782914E13
 2681          10130.     8.718627E15     8.784287E13
 2682          10131.     8.720899E15     8.785705E13
 2683          10132.     8.723217E15     8.787171E13
 2684          10133.     8.725581E15     8.788681E13
 2685          10134.     8.727993E15     8.790240E13
 2686          10135.     8.730451E15     8.791843E13
 2687          10136.     8.732955E15     8.793494E13
 2688          10137.     8.735505E15     8.795190E13
 2689          10138.     8.738102E15     8.796934E13
 2690          10139.     8.740746E15     8.798722E13
 2691          10140.     8.743436E15     8.800557E13
 2692          10141.     8.746172E15     8.802439E13
 2693          10142.     8.748954E15     8.804365E13
 2694          10143.     8.751783E15     8.806340E13
 2695          10144.     8.754658E15     8.808359E13
 2696          10145.     8.757581E15     8.810426E13
 2697          10146.     8.760548E15     8.812536E13
 2698          10147.     8.763563E15     8.814696E13
 2699          10148.     8.766624E15     8.816898E13
 2700          10149.     8.769732E15     8.819149E13
 2701          10150.     8.772886E15     8.821445E13
 2702          10151.     8.776086E15     8.823788E13
 2703          10152.     8.778774E15     8.826910E13
 2704          10153.     8.781463E15     8.830034E13
 2705          10154.     8.784155E15     8.833161E13
 2706          10155.     8.786848E15     8.836289E13
 2707          10156.     8.789543E15     8.839420E13
 2708          10157.     8.792239E15     8.842552E13
 2709          10158.     8.794937E15     8.845686E13
 2710          10159.     8.797637E15     8.848822E13
 2711          10160.     8.800339E15     8.851960E13
 2712          10161.     8.803042E15     8.855101E13
 2713          10162.     8.805746E15     8.858243E13
 2714          10163.     8.808454E15     8.861387E13
 2715          10164.     8.811162E15     8.864533E13
 2716          10165.     8.813871E15     8.867681E13
 2717          10166.     8.816584E15     8.870831E13
 2718          10167.     8.819297E15     8.873983E13
 2719          10168.     8.822012E15     8.877136E13
 2720          10169.     8.824729E15     8.880293E13
 2721          10170.     8.827448E15     8.883450E13
 2722          10171.     8.830169E15     8.886611E13
 2723          10172.     8.832890E15     8.889772E13
 2724          10173.     8.835614E15     8.892937E13
 2725          10174.     8.838340E15     8.896102E13
 2726          10175.     8.841067E15     8.899270E13
 2727          10176.     8.843509E15     8.900609E13
 2728          10177.     8.845931E15     8.901925E13
 2729          10178.     8.848332E15     8.903220E13
 2730          10179.     8.850711E15     8.904493E13
 2731          10180.     8.853070E15     8.905745E13
 2732          10181.     8.855406E15     8.906973E13
 2733          10182.     8.857723E15     8.908181E13
 2734          10183.     8.860017E15     8.909366E13
 2735          10184.     8.862291E15     8.910529E13
 2736          10185.     8.864543E15     8.911670E13
 2737          10186.     8.866774E15     8.912791E13
 2738          10187.     8.868984E15     8.913888E13
 2739          10188.     8.871173E15     8.914965E13
 2740          10189.     8.873341E15     8.916019E13
 2741          10190.     8.875487E15     8.917052E13
 2742          10191.     8.877613E15     8.918062E13
 2743          10192.     8.879717E15     8.919051E13
 2744          10193.     8.881800E15     8.920018E13
 2745          10194.     8.883862E15     8.920963E13
 2746          10195.     8.885902E15     8.921886E13
 2747          10196.     8.887922E15     8.922789E13
 2748          10197.     8.889920E15     8.923668E13
 2749          10198.     8.891898E15     8.924526E13
 2750          10199.     8.893854E15     8.925363E13
 2751          10200.     8.896210E15     8.926414E13
 2752          10201.     8.898580E15     8.927479E13
 2753          10202.     8.900961E15     8.928554E13
 2754          10203.     8.903355E15     8.929641E13
 2755          10204.     8.905762E15     8.930741E13
 2756          10205.     8.908182E15     8.931853E13
 2757          10206.     8.910613E15     8.932974E13
 2758          10207.     8.913058E15     8.934110E13
 2759          10208.     8.915515E15     8.935256E13
 2760          10209.     8.917984E15     8.936415E13
 2761          10210.     8.920466E15     8.937585E13
 2762          10211.     8.922961E15     8.938767E13
 2763          10212.     8.925469E15     8.939963E13
 2764          10213.     8.927988E15     8.941168E13
 2765          10214.     8.930521E15     8.942386E13
 2766          10215.     8.933066E15     8.943616E13
 2767          10216.     8.935623E15     8.944857E13
 2768          10217.     8.938194E15     8.946112E13
 2769          10218.     8.940777E15     8.947376E13
 2770          10219.     8.943372E15     8.948653E13
 2771          10220.     8.945979E15     8.949942E13
 2772          10221.     8.948600E15     8.951242E13
 2773          10222.     8.951233E15     8.952555E13
 2774          10223.     8.953879E15     8.953879E13
 2775          10224.     8.957090E15     8.957091E13
 2776          10225.     8.960358E15     8.960359E13
 2777          10226.     8.963682E15     8.963682E13
 2778          10227.     8.967065E15     8.967065E13
 2779          10228.     8.970502E15     8.970501E13
 2780          10229.     8.973998E15     8.973998E13
 2781          10230.     8.977551E15     8.977550E13
 2782          10231.     8.981159E15     8.981159E13
 2783          10232.     8.984825E15     8.984825E13
 2784          10233.     8.988547E15     8.988546E13
 2785          10234.     8.992327E15     8.992326E13
 2786          10235.     8.996163E15     8.996162E13
 2787          10236.     9.000057E15     9.000055E13
 2788          10237.     9.004007E15     9.004006E13
 2789          10238.     9.008013E15     9.008011E13
 2790          10239.     9.012077E15     9.012075E13
 2791          10240.     9.016197E15     9.016195E13
 2792          10241.     9.020375E15     9.020373E13
 2793          10242.     9.024609E15     9.024607E13
 2794          10243.     9.028901E15     9.028899E13
 2795          10244.     9.033247E15     9.033246E13
 2796          10245.     9.037653E15     9.037650E13
 2797          10246.     9.042113E15     9.042110E13
 2798          10247.     9.046631E15     9.046629E13
 2799          10248.     9.050651E15     9.050649E13
 2800          10249.     9.054683E15     9.054680E13
 2801          10250.     9.058729E15     9.058727E13
 2802          10251.     9.062788E15     9.062786E13
 2803          10252.     9.066857E15     9.066855E13
 2804          10253.     9.070941E15     9.070939E13
 2805          10254.     9.075035E15     9.075034E13
 2806          10255.     9.079142E15     9.079141E13
 2807          10256.     9.083263E15     9.083261E13
 2808          10257.     9.087395E15     9.087394E13
 2809          10258.     9.091540E15     9.091538E13
 2810          10259.     9.095697E15     9.095696E13
 2811          10260.     9.099866E15     9.099865E13
 2812          10261.     9.104049E15     9.104047E13
 2813          10262.     9.108244E15     9.108243E13
 2814          10263.     9.112451E15     9.112450E13
 2815          10264.     9.116670E15     9.116670E13
 2816          10265.     9.120902E15     9.120902E13
 2817          10266.     9.125148E15     9.125147E13
 2818          10267.     9.129404E15     9.129403E13
 2819          10268.     9.133673E15     9.133673E13
 2820          10269.     9.137955E15     9.137956E13
 2821          10270.     9.142249E15     9.142250E13
 2822          10271.     9.146556E15     9.146556E13
 2823          10272.     9.150670E15     9.152885E13
 2824          10273.     9.154780E15     9.159211E13
 2825          10274.     9.158887E15     9.165536E13
 2826          10275.     9.162990E15     9.171858E13
 2827          10276.     9.167087E15     9.178178E13
 2828          10277.     9.171182E15     9.184496E13
 2829          10278.     9.175272E15     9.190812E13
 2830          10279.     9.179359E15     9.197126E13
 2831          10280.     9.183441E15     9.203439E13
 2832          10281.     9.187520E15     9.209750E13
 2833          10282.     9.191594E15     9.216058E13
 2834          10283.     9.195666E15     9.222365E13
 2835          10284.     9.199732E15     9.228669E13
 2836          10285.     9.203795E15     9.234972E13
 2837          10286.     9.207855E15     9.241273E13
 2838          10287.     9.211908E15     9.247570E13
 2839          10288.     9.215960E15     9.253868E13
 2840          10289.     9.220006E15     9.260162E13
 2841          10290.     9.224050E15     9.266454E13
 2842          10291.     9.228089E15     9.272745E13
 2843          10292.     9.232125E15     9.279033E13
 2844          10293.     9.236155E15     9.285319E13
 2845          10294.     9.240183E15     9.291604E13
 2846          10295.     9.244206E15     9.297886E13
 2847          10296.     9.248105E15     9.300647E13
 2848          10297.     9.251990E15     9.303392E13
 2849          10298.     9.255861E15     9.306123E13
 2850          10299.     9.259719E15     9.308839E13
 2851          10300.     9.263563E15     9.311541E13
 2852          10301.     9.267393E15     9.314227E13
 2853          10302.     9.271210E15     9.316900E13
 2854          10303.     9.275013E15     9.319557E13
 2855          10304.     9.278802E15     9.322200E13
 2856          10305.     9.282579E15     9.324830E13
 2857          10306.     9.286340E15     9.327442E13
 2858          10307.     9.290088E15     9.330041E13
 2859          10308.     9.293824E15     9.332626E13
 2860          10309.     9.297545E15     9.335195E13
 2861          10310.     9.301253E15     9.337751E13
 2862          10311.     9.304947E15     9.340291E13
 2863          10312.     9.308628E15     9.342817E13
 2864          10313.     9.312294E15     9.345329E13
 2865          10314.     9.315948E15     9.347826E13
 2866          10315.     9.319587E15     9.350307E13
 2867          10316.     9.323214E15     9.352776E13
 2868          10317.     9.326825E15     9.355228E13
 2869          10318.     9.330426E15     9.357668E13
 2870          10319.     9.334010E15     9.360091E13
 2871          10320.     9.336880E15     9.361882E13
 2872          10321.     9.339681E15     9.363604E13
 2873          10322.     9.342413E15     9.365255E13
 2874          10323.     9.345074E15     9.366834E13
 2875          10324.     9.347666E15     9.368344E13
 2876          10325.     9.350188E15     9.369783E13
 2877          10326.     9.352640E15     9.371152E13
 2878          10327.     9.355023E15     9.372451E13
 2879          10328.     9.357336E15     9.373678E13
 2880          10329.     9.359580E15     9.374837E13
 2881          10330.     9.361752E15     9.375923E13
 2882          10331.     9.363857E15     9.376940E13
 2883          10332.     9.365890E15     9.377886E13
 2884          10333.     9.367856E15     9.378763E13
 2885          10334.     9.369750E15     9.379569E13
 2886          10335.     9.371576E15     9.380305E13
 2887          10336.     9.373330E15     9.380970E13
 2888          10337.     9.375016E15     9.381566E13
 2889          10338.     9.376632E15     9.382091E13
 2890          10339.     9.378179E15     9.382548E13
 2891          10340.     9.379656E15     9.382933E13
 2892          10341.     9.381062E15     9.383248E13
 2893          10342.     9.382400E15     9.383494E13
 2894          10343.     9.383667E15     9.383669E13
 2895          10344.     9.385427E15     9.385387E13
 2896          10345.     9.387162E15     9.387080E13
 2897          10346.     9.388873E15     9.388748E13
 2898          10347.     9.390559E15     9.390393E13
 2899          10348.     9.392221E15     9.392012E13
 2900          10349.     9.393857E15     9.393607E13
 2901          10350.     9.395469E15     9.395176E13
 2902          10351.     9.397057E15     9.396722E13
 2903          10352.     9.398619E15     9.398242E13
 2904          10353.     9.400157E15     9.399738E13
 2905          10354.     9.401671E15     9.401209E13
 2906          10355.     9.403158E15     9.402655E13
 2907          10356.     9.404622E15     9.404077E13
 2908          10357.     9.406060E15     9.405472E13
 2909          10358.     9.407475E15     9.406845E13
 2910          10359.     9.408865E15     9.408192E13
 2911          10360.     9.410229E15     9.409515E13
 2912          10361.     9.411569E15     9.410813E13
 2913          10362.     9.412885E15     9.412086E13
 2914          10363.     9.414175E15     9.413334E13
 2915          10364.     9.415441E15     9.414558E13
 2916          10365.     9.416684E15     9.415758E13
 2917          10366.     9.417899E15     9.416931E13
 2918          10367.     9.419091E15     9.418081E13
 2919          10368.     9.420145E15     9.414515E13
 2920          10369.     9.421165E15     9.410913E13
 2921          10370.     9.422154E15     9.407279E13
 2922          10371.     9.423107E15     9.403607E13
 2923          10372.     9.424027E15     9.399903E13
 2924          10373.     9.424913E15     9.396163E13
 2925          10374.     9.425764E15     9.392389E13
 2926          10375.     9.426583E15     9.388580E13
 2927          10376.     9.427368E15     9.384738E13
 2928          10377.     9.428118E15     9.380860E13
 2929          10378.     9.428835E15     9.376948E13
 2930          10379.     9.429519E15     9.373003E13
 2931          10380.     9.430169E15     9.369022E13
 2932          10381.     9.430785E15     9.365009E13
 2933          10382.     9.431367E15     9.360961E13
 2934          10383.     9.431916E15     9.356878E13
 2935          10384.     9.432432E15     9.352764E13
 2936          10385.     9.432912E15     9.348613E13
 2937          10386.     9.433360E15     9.344429E13
 2938          10387.     9.433773E15     9.340211E13
 2939          10388.     9.434153E15     9.335960E13
 2940          10389.     9.434500E15     9.331675E13
 2941          10390.     9.434814E15     9.327357E13
 2942          10391.     9.435092E15     9.323004E13
 2943          10392.     9.435853E15     9.327911E13
 2944          10393.     9.436622E15     9.332825E13
 2945          10394.     9.437399E15     9.337748E13
 2946          10395.     9.438184E15     9.342680E13
 2947          10396.     9.438976E15     9.347620E13
 2948          10397.     9.439774E15     9.352566E13
 2949          10398.     9.440582E15     9.357522E13
 2950          10399.     9.441397E15     9.362487E13
 2951          10400.     9.442219E15     9.367459E13
 2952          10401.     9.443050E15     9.372441E13
 2953          10402.     9.443887E15     9.377429E13
 2954          10403.     9.444732E15     9.382426E13
 2955          10404.     9.445584E15     9.387431E13
 2956          10405.     9.446444E15     9.392445E13
 2957          10406.     9.447313E15     9.397467E13
 2958          10407.     9.448188E15     9.402498E13
 2959          10408.     9.449072E15     9.407537E13
 2960          10409.     9.449961E15     9.412582E13
 2961          10410.     9.450861E15     9.417639E13
 2962          10411.     9.451766E15     9.422703E13
 2963          10412.     9.452679E15     9.427774E13
 2964          10413.     9.453601E15     9.432856E13
 2965          10414.     9.454529E15     9.437944E13
 2966          10415.     9.455465E15     9.443041E13
 2967          10416.     9.456869E15     9.444962E13
 2968          10417.     9.458318E15     9.446926E13
 2969          10418.     9.459813E15     9.448936E13
 2970          10419.     9.461351E15     9.450992E13
 2971          10420.     9.462933E15     9.453090E13
 2972          10421.     9.464560E15     9.455232E13
 2973          10422.     9.466231E15     9.457421E13
 2974          10423.     9.467947E15     9.459653E13
 2975          10424.     9.469707E15     9.461929E13
 2976          10425.     9.471512E15     9.464252E13
 2977          10426.     9.473362E15     9.466619E13
 2978          10427.     9.475256E15     9.469030E13
 2979          10428.     9.477194E15     9.471485E13
 2980          10429.     9.479176E15     9.473986E13
 2981          10430.     9.481205E15     9.476532E13
 2982          10431.     9.483275E15     9.479119E13
 2983          10432.     9.485391E15     9.481754E13
 2984          10433.     9.487552E15     9.484433E13
 2985          10434.     9.489757E15     9.487157E13
 2986          10435.     9.492007E15     9.489926E13
 2987          10436.     9.494300E15     9.492738E13
 2988          10437.     9.496639E15     9.495596E13
 2989          10438.     9.499021E15     9.498498E13
 2990          10439.     9.501449E15     9.501447E13
 2991          10440.     9.503244E15     9.503242E13
 2992          10441.     9.505030E15     9.505027E13
 2993          10442.     9.506807E15     9.506804E13
 2994          10443.     9.508573E15     9.508571E13
 2995          10444.     9.510331E15     9.510329E13
 2996          10445.     9.512078E15     9.512076E13
 2997          10446.     9.513816E15     9.513815E13
 2998          10447.     9.515544E15     9.515542E13
 2999          10448.     9.517263E15     9.517261E13
 3000          10449.     9.518971E15     9.518970E13
 3001          10450.     9.520671E15     9.520669E13
 3002          10451.     9.522361E15     9.522359E13
 3003          10452.     9.524041E15     9.524040E13
 3004          10453.     9.525711E15     9.525710E13
 3005          10454.     9.527372E15     9.527372E13
 3006          10455.     9.529024E15     9.529022E13
 3007          10456.     9.530666E15     9.530664E13
 3008          10457.     9.532297E15     9.532296E13
 3009          10458.     9.533919E15     9.533918E13
 3010          10459.     9.535532E15     9.535531E13
 3011          10460.     9.537135E15     9.537134E13
 3012          10461.     9.538728E15     9.538728E13
 3013          10462.     9.540312E15     9.540312E13
 3014          10463.     9.541886E15     9.541886E13
 3015          10464.     9.543083E15     9.543083E13
 3016          10465.     9.544243E15     9.544243E13
 3017          10466.     9.545362E15     9.545362E13
 3018          10467.     9.546441E15     9.546441E13
 3019          10468.     9.547483E15     9.547482E13
 3020          10469.     9.548484E15     9.548484E13
 3021          10470.     9.549449E15     9.549449E13
 3022          10471.     9.550373E15     9.550373E13
 3023          10472.     9.551258E15     9.551257E13
 3024          10473.     9.552104E15     9.552104E13
 3025          10474.     9.552911E15     9.552912E13
 3026          10475.     9.553679E15     9.553679E13
 3027          10476.     9.554408E15     9.554408E13
 3028          10477.     9.555100E15     9.555099E13
 3029          10478.     9.555750E15     9.555750E13
 3030          10479.     9.556363E15     9.556363E13
 3031          10480.     9.556936E15     9.556936E13
 3032          10481.     9.557469E15     9.557469E13
 3033          10482.     9.557965E15     9.557965E13
 3034          10483.     9.558422E15     9.558421E13
 3035          10484.     9.558839E15     9.558839E13
 3036          10485.     9.559216E15     9.559216E13
 3037          10486.     9.559557E15     9.559556E13
 3038          10487.     9.559856E15     9.559856E13
 3039          10488.     9.560158E15     9.560158E13
 3040          10489.     9.560425E15     9.560425E13
 3041          10490.     9.560655E15     9.560655E13
 3042          10491.     9.560851E15     9.560851E13
 3043          10492.     9.561010E15     9.561009E13
 3044          10493.     9.561132E15     9.561132E13
 3045          10494.     9.561220E15     9.561220E13
 3046          10495.     9.561272E15     9.561272E13
 3047          10496.     9.561288E15     9.561288E13
 3048          10497.     9.561268E15     9.561268E13
 3049          10498.     9.561212E15     9.561212E13
 3050          10499.     9.561121E15     9.561121E13
 3051          10500.     9.560993E15     9.560993E13
 3052          10501.     9.560832E15     9.560832E13
 3053          10502.     9.560634E15     9.560633E13
 3054          10503.     9.560400E15     9.560399E13
 3055          10504.     9.560130E15     9.560130E13
 3056          10505.     9.559824E15     9.559824E13
 3057          10506.     9.559483E15     9.559482E13
 3058          10507.     9.559105E15     9.559105E13
 3059          10508.     9.558693E15     9.558693E13
 3060          10509.     9.558245E15     9.558244E13
 3061          10510.     9.557759E15     9.557759E13
 3062          10511.     9.557240E15     9.557239E13
 3063          10512.     9.556942E15     9.556942E13
 3064          10513.     9.556629E15     9.556629E13
 3065          10514.     9.556299E15     9.556299E13
 3066          10515.     9.555958E15     9.555957E13
 3067          10516.     9.555599E15     9.555598E13
 3068          10517.     9.555226E15     9.555225E13
 3069          10518.     9.554838E15     9.554837E13
 3070          10519.     9.554434E15     9.554432E13
 3071          10520.     9.554015E15     9.554014E13
 3072          10521.     9.553581E15     9.553580E13
 3073          10522.     9.553133E15     9.553131E13
 3074          10523.     9.552669E15     9.552667E13
 3075          10524.     9.552189E15     9.552187E13
 3076          10525.     9.551695E15     9.551693E13
 3077          10526.     9.551186E15     9.551184E13
 3078          10527.     9.550661E15     9.550659E13
 3079          10528.     9.550122E15     9.550120E13
 3080          10529.     9.549567E15     9.549565E13
 3081          10530.     9.548996E15     9.548995E13
 3082          10531.     9.548412E15     9.548410E13
 3083          10532.     9.547811E15     9.547808E13
 3084          10533.     9.547197E15     9.547194E13
 3085          10534.     9.546567E15     9.546564E13
 3086          10535.     9.545921E15     9.545919E13
 3087          10536.     9.545811E15     9.545808E13
 3088          10537.     9.545727E15     9.545725E13
 3089          10538.     9.545672E15     9.545671E13
 3090          10539.     9.545649E15     9.545646E13
 3091          10540.     9.545651E15     9.545649E13
 3092          10541.     9.545683E15     9.545681E13
 3093          10542.     9.545745E15     9.545744E13
 3094          10543.     9.545835E15     9.545834E13
 3095          10544.     9.545954E15     9.545952E13
 3096          10545.     9.546102E15     9.546102E13
 3097          10546.     9.546278E15     9.546278E13
 3098          10547.     9.546484E15     9.546483E13
 3099          10548.     9.546716E15     9.546716E13
 3100          10549.     9.546980E15     9.546980E13
 3101          10550.     9.547271E15     9.547272E13
 3102          10551.     9.547592E15     9.547592E13
 3103          10552.     9.547940E15     9.547940E13
 3104          10553.     9.548319E15     9.548320E13
 3105          10554.     9.548726E15     9.548727E13
 3106          10555.     9.549161E15     9.549163E13
 3107          10556.     9.549626E15     9.549627E13
 3108          10557.     9.550119E15     9.550120E13
 3109          10558.     9.550640E15     9.550642E13
 3110          10559.     9.551191E15     9.551194E13
 3111          10560.     9.551519E15     9.551522E13
 3112          10561.     9.551858E15     9.551860E13
 3113          10562.     9.552204E15     9.552205E13
 3114          10563.     9.552559E15     9.552561E13
 3115          10564.     9.552922E15     9.552923E13
 3116          10565.     9.553295E15     9.553297E13
 3117          10566.     9.553677E15     9.553678E13
 3118          10567.     9.554067E15     9.554068E13
 3119          10568.     9.554465E15     9.554466E13
 3120          10569.     9.554872E15     9.554873E13
 3121          10570.     9.555289E15     9.555289E13
 3122          10571.     9.555714E15     9.555713E13
 3123          10572.     9.556148E15     9.556147E13
 3124          10573.     9.556590E15     9.556590E13
 3125          10574.     9.557041E15     9.557040E13
 3126          10575.     9.557501E15     9.557500E13
 3127          10576.     9.557970E15     9.557969E13
 3128          10577.     9.558446E15     9.558446E13
 3129          10578.     9.558933E15     9.558932E13
 3130          10579.     9.559429E15     9.559428E13
 3131          10580.     9.559931E15     9.559930E13
 3132          10581.     9.560445E15     9.560443E13
 3133          10582.     9.560964E15     9.560962E13
 3134          10583.     9.561495E15     9.561493E13
 3135          10584.     9.562519E15     9.562517E13
 3136          10585.     9.563591E15     9.563589E13
 3137          10586.     9.564711E15     9.564708E13
 3138          10587.     9.565878E15     9.565876E13
 3139          10588.     9.567093E15     9.567092E13
 3140          10589.     9.568357E15     9.568355E13
 3141          10590.     9.569666E15     9.569664E13
 3142          10591.     9.571024E15     9.571023E13
 3143          10592.     9.572430E15     9.572428E13
 3144          10593.     9.573883E15     9.573881E13
 3145          10594.     9.575383E15     9.575380E13
 3146          10595.     9.576931E15     9.576929E13
 3147          10596.     9.578528E15     9.578525E13
 3148          10597.     9.580170E15     9.580169E13
 3149          10598.     9.581862E15     9.581860E13
 3150          10599.     9.583601E15     9.583599E13
 3151          10600.     9.585386E15     9.585384E13
 3152          10601.     9.587221E15     9.587218E13
 3153          10602.     9.589102E15     9.589100E13
 3154          10603.     9.591031E15     9.591029E13
 3155          10604.     9.593008E15     9.593006E13
 3156          10605.     9.595032E15     9.595030E13
 3157          10606.     9.597104E15     9.597103E13
 3158          10607.     9.599224E15     9.599222E13
 3159          10608.     9.601724E15     9.601722E13
 3160          10609.     9.604298E15     9.604297E13
 3161          10610.     9.606947E15     9.606945E13
 3162          10611.     9.609669E15     9.609667E13
 3163          10612.     9.612468E15     9.612466E13
 3164          10613.     9.615338E15     9.615335E13
