#  Table WFC3.IR.G141.1st.sens.2.fits[1]  Tue 03:23:23 11-Jan-2011

# row      WAVELENGTH     SENSITIVITY           ERROR
#                                                    

 3849          13798.     1.452385E16     1.484374E14
 3850          13799.     1.452374E16     1.484757E14
 3851          13800.     1.452363E16     1.485140E14
 3852          13801.     1.452352E16     1.485524E14
 3853          13802.     1.452342E16     1.485909E14
 3854          13803.     1.452332E16     1.486294E14
 3855          13804.     1.452324E16     1.486680E14
 3856          13805.     1.452315E16     1.487066E14
 3857          13806.     1.452307E16     1.487453E14
 3858          13807.     1.452300E16     1.487841E14
 3859          13808.     1.452294E16     1.488229E14
 3860          13809.     1.452288E16     1.488618E14
 3861          13810.     1.452282E16     1.489007E14
 3862          13811.     1.452277E16     1.489397E14
 3863          13812.     1.452273E16     1.489788E14
 3864          13813.     1.452270E16     1.490178E14
 3865          13814.     1.452266E16     1.490570E14
 3866          13815.     1.452264E16     1.490962E14
 3867          13816.     1.452262E16     1.491355E14
 3868          13817.     1.452260E16     1.491749E14
 3869          13818.     1.452259E16     1.492142E14
 3870          13819.     1.452259E16     1.492537E14
 3871          13820.     1.452259E16     1.492932E14
 3872          13821.     1.452285E16     1.493052E14
 3873          13822.     1.452312E16     1.493174E14
 3874          13823.     1.452340E16     1.493298E14
 3875          13824.     1.452370E16     1.493423E14
 3876          13825.     1.452402E16     1.493549E14
 3877          13826.     1.452435E16     1.493678E14
 3878          13827.     1.452471E16     1.493808E14
 3879          13828.     1.452507E16     1.493940E14
 3880          13829.     1.452545E16     1.494073E14
 3881          13830.     1.452585E16     1.494208E14
 3882          13831.     1.452626E16     1.494345E14
 3883          13832.     1.452669E16     1.494483E14
 3884          13833.     1.452714E16     1.494623E14
 3885          13834.     1.452760E16     1.494765E14
 3886          13835.     1.452808E16     1.494908E14
 3887          13836.     1.452857E16     1.495053E14
 3888          13837.     1.452908E16     1.495199E14
 3889          13838.     1.452961E16     1.495348E14
 3890          13839.     1.453015E16     1.495498E14
 3891          13840.     1.453071E16     1.495649E14
 3892          13841.     1.453128E16     1.495802E14
 3893          13842.     1.453187E16     1.495957E14
 3894          13843.     1.453248E16     1.496114E14
 3895          13844.     1.453310E16     1.496272E14
 3896          13845.     1.453374E16     1.496432E14
 3897          13846.     1.453439E16     1.496594E14
 3898          13847.     1.453506E16     1.496757E14
 3899          13848.     1.453575E16     1.496922E14
 3900          13849.     1.453645E16     1.497088E14
 3901          13850.     1.453717E16     1.497256E14
 3902          13851.     1.453790E16     1.497426E14
 3903          13852.     1.453865E16     1.497598E14
 3904          13853.     1.453942E16     1.497771E14
 3905          13854.     1.454020E16     1.497946E14
 3906          13855.     1.454100E16     1.498122E14
 3907          13856.     1.454181E16     1.498301E14
 3908          13857.     1.454264E16     1.498480E14
 3909          13858.     1.454349E16     1.498662E14
 3910          13859.     1.454435E16     1.498845E14
 3911          13860.     1.454523E16     1.499029E14
 3912          13861.     1.454612E16     1.499216E14
 3913          13862.     1.454704E16     1.499404E14
 3914          13863.     1.454796E16     1.499594E14
 3915          13864.     1.454890E16     1.499785E14
 3916          13865.     1.454986E16     1.499978E14
 3917          13866.     1.455084E16     1.500173E14
 3918          13867.     1.455181E16     1.500000E14
 3919          13868.     1.455278E16     1.499458E14
 3920          13869.     1.455376E16     1.498917E14
 3921          13870.     1.455476E16     1.498379E14
 3922          13871.     1.455577E16     1.497841E14
 3923          13872.     1.455680E16     1.497305E14
 3924          13873.     1.455784E16     1.496770E14
 3925          13874.     1.455889E16     1.496236E14
 3926          13875.     1.455996E16     1.495704E14
 3927          13876.     1.456105E16     1.495174E14
 3928          13877.     1.456215E16     1.494644E14
 3929          13878.     1.456326E16     1.494117E14
 3930          13879.     1.456439E16     1.493590E14
 3931          13880.     1.456553E16     1.493065E14
 3932          13881.     1.456669E16     1.492541E14
 3933          13882.     1.456786E16     1.492019E14
 3934          13883.     1.456904E16     1.491498E14
 3935          13884.     1.457024E16     1.490978E14
 3936          13885.     1.457146E16     1.490460E14
 3937          13886.     1.457268E16     1.489943E14
 3938          13887.     1.457393E16     1.489428E14
 3939          13888.     1.457519E16     1.488914E14
 3940          13889.     1.457646E16     1.488401E14
 3941          13890.     1.457774E16     1.487889E14
 3942          13891.     1.457905E16     1.487379E14
 3943          13892.     1.458036E16     1.486871E14
 3944          13893.     1.458169E16     1.486364E14
 3945          13894.     1.458304E16     1.485858E14
 3946          13895.     1.458439E16     1.485353E14
 3947          13896.     1.458577E16     1.484850E14
 3948          13897.     1.458716E16     1.484348E14
 3949          13898.     1.458856E16     1.483847E14
 3950          13899.     1.458997E16     1.483348E14
 3951          13900.     1.459140E16     1.482850E14
 3952          13901.     1.459285E16     1.482354E14
 3953          13902.     1.459431E16     1.481858E14
 3954          13903.     1.459579E16     1.481365E14
 3955          13904.     1.459728E16     1.480872E14
 3956          13905.     1.459878E16     1.480381E14
 3957          13906.     1.460030E16     1.479891E14
 3958          13907.     1.460183E16     1.479402E14
 3959          13908.     1.460338E16     1.478915E14
 3960          13909.     1.460494E16     1.478430E14
 3961          13910.     1.460651E16     1.477945E14
 3962          13911.     1.460810E16     1.477462E14
 3963          13912.     1.460971E16     1.476980E14
 3964          13913.     1.461133E16     1.476499E14
 3965          13914.     1.461276E16     1.476720E14
 3966          13915.     1.461420E16     1.476942E14
 3967          13916.     1.461564E16     1.477164E14
 3968          13917.     1.461709E16     1.477388E14
 3969          13918.     1.461855E16     1.477611E14
 3970          13919.     1.462001E16     1.477835E14
 3971          13920.     1.462148E16     1.478060E14
 3972          13921.     1.462295E16     1.478285E14
 3973          13922.     1.462443E16     1.478511E14
 3974          13923.     1.462592E16     1.478738E14
 3975          13924.     1.462741E16     1.478965E14
 3976          13925.     1.462891E16     1.479193E14
 3977          13926.     1.463041E16     1.479422E14
 3978          13927.     1.463192E16     1.479651E14
 3979          13928.     1.463343E16     1.479880E14
 3980          13929.     1.463496E16     1.480111E14
 3981          13930.     1.463648E16     1.480342E14
 3982          13931.     1.463802E16     1.480574E14
 3983          13932.     1.463956E16     1.480806E14
 3984          13933.     1.464110E16     1.481039E14
 3985          13934.     1.464265E16     1.481272E14
 3986          13935.     1.464421E16     1.481506E14
 3987          13936.     1.464577E16     1.481741E14
 3988          13937.     1.464734E16     1.481976E14
 3989          13938.     1.464892E16     1.482212E14
 3990          13939.     1.465050E16     1.482449E14
 3991          13940.     1.465209E16     1.482686E14
 3992          13941.     1.465368E16     1.482924E14
 3993          13942.     1.465528E16     1.483162E14
 3994          13943.     1.465689E16     1.483401E14
 3995          13944.     1.465850E16     1.483641E14
 3996          13945.     1.466011E16     1.483881E14
 3997          13946.     1.466174E16     1.484122E14
 3998          13947.     1.466337E16     1.484364E14
 3999          13948.     1.466500E16     1.484606E14
 4000          13949.     1.466664E16     1.484849E14
 4001          13950.     1.466829E16     1.485092E14
 4002          13951.     1.466994E16     1.485336E14
 4003          13952.     1.467160E16     1.485581E14
 4004          13953.     1.467327E16     1.485826E14
 4005          13954.     1.467494E16     1.486072E14
 4006          13955.     1.467661E16     1.486318E14
 4007          13956.     1.467830E16     1.486565E14
 4008          13957.     1.467998E16     1.486813E14
 4009          13958.     1.468168E16     1.487062E14
 4010          13959.     1.468338E16     1.487310E14
 4011          13960.     1.468520E16     1.487504E14
 4012          13961.     1.468715E16     1.487642E14
 4013          13962.     1.468911E16     1.487781E14
 4014          13963.     1.469109E16     1.487923E14
 4015          13964.     1.469309E16     1.488065E14
 4016          13965.     1.469510E16     1.488210E14
 4017          13966.     1.469712E16     1.488355E14
 4018          13967.     1.469916E16     1.488503E14
 4019          13968.     1.470122E16     1.488652E14
 4020          13969.     1.470329E16     1.488802E14
 4021          13970.     1.470538E16     1.488954E14
 4022          13971.     1.470749E16     1.489108E14
 4023          13972.     1.470960E16     1.489263E14
 4024          13973.     1.471174E16     1.489420E14
 4025          13974.     1.471389E16     1.489579E14
 4026          13975.     1.471606E16     1.489739E14
 4027          13976.     1.471824E16     1.489900E14
 4028          13977.     1.472044E16     1.490063E14
 4029          13978.     1.472265E16     1.490228E14
 4030          13979.     1.472488E16     1.490394E14
 4031          13980.     1.472713E16     1.490562E14
 4032          13981.     1.472939E16     1.490731E14
 4033          13982.     1.473166E16     1.490902E14
 4034          13983.     1.473396E16     1.491075E14
 4035          13984.     1.473626E16     1.491249E14
 4036          13985.     1.473859E16     1.491425E14
 4037          13986.     1.474092E16     1.491602E14
 4038          13987.     1.474328E16     1.491780E14
 4039          13988.     1.474565E16     1.491961E14
 4040          13989.     1.474804E16     1.492143E14
 4041          13990.     1.475044E16     1.492326E14
 4042          13991.     1.475285E16     1.492511E14
 4043          13992.     1.475529E16     1.492698E14
 4044          13993.     1.475774E16     1.492886E14
 4045          13994.     1.476020E16     1.493076E14
 4046          13995.     1.476268E16     1.493267E14
 4047          13996.     1.476517E16     1.493460E14
 4048          13997.     1.476769E16     1.493654E14
 4049          13998.     1.477021E16     1.493850E14
 4050          13999.     1.477276E16     1.494048E14
 4051          14000.     1.477531E16     1.494247E14
 4052          14001.     1.477789E16     1.494447E14
 4053          14002.     1.478048E16     1.494650E14
 4054          14003.     1.478308E16     1.494853E14
 4055          14004.     1.478570E16     1.495059E14
 4056          14005.     1.478834E16     1.495266E14
 4057          14006.     1.479099E16     1.495474E14
 4058          14007.     1.479376E16     1.496362E14
 4059          14008.     1.479654E16     1.497252E14
 4060          14009.     1.479934E16     1.498145E14
 4061          14010.     1.480217E16     1.499040E14
 4062          14011.     1.480501E16     1.499937E14
 4063          14012.     1.480788E16     1.500836E14
 4064          14013.     1.481076E16     1.501738E14
 4065          14014.     1.481366E16     1.502641E14
 4066          14015.     1.481659E16     1.503547E14
 4067          14016.     1.481953E16     1.504456E14
 4068          14017.     1.482249E16     1.505366E14
 4069          14018.     1.482547E16     1.506279E14
 4070          14019.     1.482848E16     1.507194E14
 4071          14020.     1.483150E16     1.508111E14
 4072          14021.     1.483454E16     1.509030E14
 4073          14022.     1.483760E16     1.509952E14
 4074          14023.     1.484068E16     1.510876E14
 4075          14024.     1.484378E16     1.511803E14
 4076          14025.     1.484690E16     1.512731E14
 4077          14026.     1.485004E16     1.513662E14
 4078          14027.     1.485320E16     1.514595E14
 4079          14028.     1.485638E16     1.515531E14
 4080          14029.     1.485958E16     1.516468E14
 4081          14030.     1.486280E16     1.517408E14
 4082          14031.     1.486604E16     1.518350E14
 4083          14032.     1.486930E16     1.519295E14
 4084          14033.     1.487258E16     1.520242E14
 4085          14034.     1.487588E16     1.521191E14
 4086          14035.     1.487919E16     1.522142E14
 4087          14036.     1.488253E16     1.523096E14
 4088          14037.     1.488589E16     1.524052E14
 4089          14038.     1.488926E16     1.525010E14
 4090          14039.     1.489266E16     1.525971E14
 4091          14040.     1.489608E16     1.526933E14
 4092          14041.     1.489952E16     1.527898E14
 4093          14042.     1.490297E16     1.528866E14
 4094          14043.     1.490645E16     1.529836E14
 4095          14044.     1.490994E16     1.530808E14
 4096          14045.     1.491346E16     1.531782E14
 4097          14046.     1.491699E16     1.532759E14
 4098          14047.     1.492055E16     1.533738E14
 4099          14048.     1.492412E16     1.534719E14
 4100          14049.     1.492772E16     1.535703E14
 4101          14050.     1.493133E16     1.536689E14
 4102          14051.     1.493497E16     1.537677E14
 4103          14052.     1.493862E16     1.538668E14
 4104          14053.     1.494211E16     1.539207E14
 4105          14054.     1.494541E16     1.539291E14
 4106          14055.     1.494872E16     1.539377E14
 4107          14056.     1.495203E16     1.539462E14
 4108          14057.     1.495534E16     1.539548E14
 4109          14058.     1.495866E16     1.539634E14
 4110          14059.     1.496198E16     1.539720E14
 4111          14060.     1.496531E16     1.539806E14
 4112          14061.     1.496864E16     1.539893E14
 4113          14062.     1.497197E16     1.539980E14
 4114          14063.     1.497531E16     1.540067E14
 4115          14064.     1.497865E16     1.540155E14
 4116          14065.     1.498199E16     1.540242E14
 4117          14066.     1.498534E16     1.540330E14
 4118          14067.     1.498869E16     1.540418E14
 4119          14068.     1.499205E16     1.540507E14
 4120          14069.     1.499541E16     1.540596E14
 4121          14070.     1.499877E16     1.540685E14
 4122          14071.     1.500213E16     1.540774E14
 4123          14072.     1.500550E16     1.540864E14
 4124          14073.     1.500888E16     1.540954E14
 4125          14074.     1.501226E16     1.541044E14
 4126          14075.     1.501564E16     1.541134E14
 4127          14076.     1.501902E16     1.541225E14
 4128          14077.     1.502241E16     1.541316E14
 4129          14078.     1.502580E16     1.541407E14
 4130          14079.     1.502920E16     1.541498E14
 4131          14080.     1.503260E16     1.541590E14
 4132          14081.     1.503600E16     1.541682E14
 4133          14082.     1.503941E16     1.541774E14
 4134          14083.     1.504282E16     1.541867E14
 4135          14084.     1.504623E16     1.541959E14
 4136          14085.     1.504965E16     1.542052E14
 4137          14086.     1.505307E16     1.542146E14
 4138          14087.     1.505649E16     1.542239E14
 4139          14088.     1.505992E16     1.542333E14
 4140          14089.     1.506336E16     1.542427E14
 4141          14090.     1.506679E16     1.542521E14
 4142          14091.     1.507023E16     1.542616E14
 4143          14092.     1.507368E16     1.542711E14
 4144          14093.     1.507712E16     1.542806E14
 4145          14094.     1.508057E16     1.542901E14
 4146          14095.     1.508403E16     1.542997E14
 4147          14096.     1.508749E16     1.543092E14
 4148          14097.     1.509095E16     1.543189E14
 4149          14098.     1.509441E16     1.543285E14
 4150          14099.     1.509788E16     1.543382E14
 4151          14100.     1.510065E16     1.543081E14
 4152          14101.     1.510339E16     1.542778E14
 4153          14102.     1.510611E16     1.542472E14
 4154          14103.     1.510880E16     1.542163E14
 4155          14104.     1.511146E16     1.541851E14
 4156          14105.     1.511410E16     1.541536E14
 4157          14106.     1.511671E16     1.541218E14
 4158          14107.     1.511929E16     1.540898E14
 4159          14108.     1.512185E16     1.540575E14
 4160          14109.     1.512438E16     1.540248E14
 4161          14110.     1.512689E16     1.539919E14
 4162          14111.     1.512937E16     1.539588E14
 4163          14112.     1.513182E16     1.539253E14
 4164          14113.     1.513425E16     1.538915E14
 4165          14114.     1.513665E16     1.538575E14
 4166          14115.     1.513903E16     1.538231E14
 4167          14116.     1.514138E16     1.537885E14
 4168          14117.     1.514370E16     1.537537E14
 4169          14118.     1.514600E16     1.537185E14
 4170          14119.     1.514828E16     1.536830E14
 4171          14120.     1.515052E16     1.536473E14
 4172          14121.     1.515274E16     1.536113E14
 4173          14122.     1.515493E16     1.535750E14
 4174          14123.     1.515710E16     1.535384E14
 4175          14124.     1.515924E16     1.535015E14
 4176          14125.     1.516136E16     1.534644E14
 4177          14126.     1.516345E16     1.534270E14
 4178          14127.     1.516551E16     1.533893E14
 4179          14128.     1.516755E16     1.533513E14
 4180          14129.     1.516956E16     1.533131E14
 4181          14130.     1.517155E16     1.532745E14
 4182          14131.     1.517351E16     1.532357E14
 4183          14132.     1.517544E16     1.531966E14
 4184          14133.     1.517735E16     1.531573E14
 4185          14134.     1.517923E16     1.531176E14
 4186          14135.     1.518108E16     1.530777E14
 4187          14136.     1.518291E16     1.530375E14
 4188          14137.     1.518472E16     1.529970E14
 4189          14138.     1.518650E16     1.529563E14
 4190          14139.     1.518825E16     1.529152E14
 4191          14140.     1.518997E16     1.528739E14
 4192          14141.     1.519167E16     1.528324E14
 4193          14142.     1.519334E16     1.527905E14
 4194          14143.     1.519499E16     1.527483E14
 4195          14144.     1.519661E16     1.527059E14
 4196          14145.     1.519820E16     1.526633E14
 4197          14146.     1.519978E16     1.526480E14
 4198          14147.     1.520135E16     1.526601E14
 4199          14148.     1.520289E16     1.526719E14
 4200          14149.     1.520441E16     1.526835E14
 4201          14150.     1.520590E16     1.526948E14
 4202          14151.     1.520736E16     1.527060E14
 4203          14152.     1.520880E16     1.527168E14
 4204          14153.     1.521022E16     1.527274E14
 4205          14154.     1.521161E16     1.527377E14
 4206          14155.     1.521297E16     1.527478E14
 4207          14156.     1.521432E16     1.527576E14
 4208          14157.     1.521563E16     1.527672E14
 4209          14158.     1.521692E16     1.527765E14
 4210          14159.     1.521818E16     1.527856E14
 4211          14160.     1.521942E16     1.527944E14
 4212          14161.     1.522064E16     1.528030E14
 4213          14162.     1.522183E16     1.528113E14
 4214          14163.     1.522299E16     1.528193E14
 4215          14164.     1.522413E16     1.528272E14
 4216          14165.     1.522525E16     1.528347E14
 4217          14166.     1.522634E16     1.528420E14
 4218          14167.     1.522740E16     1.528491E14
 4219          14168.     1.522844E16     1.528559E14
 4220          14169.     1.522945E16     1.528624E14
 4221          14170.     1.523044E16     1.528687E14
 4222          14171.     1.523141E16     1.528747E14
 4223          14172.     1.523234E16     1.528805E14
 4224          14173.     1.523326E16     1.528861E14
 4225          14174.     1.523414E16     1.528913E14
 4226          14175.     1.523501E16     1.528964E14
 4227          14176.     1.523585E16     1.529012E14
 4228          14177.     1.523666E16     1.529057E14
 4229          14178.     1.523745E16     1.529099E14
 4230          14179.     1.523821E16     1.529140E14
 4231          14180.     1.523895E16     1.529178E14
 4232          14181.     1.523966E16     1.529213E14
 4233          14182.     1.524035E16     1.529245E14
 4234          14183.     1.524101E16     1.529276E14
 4235          14184.     1.524165E16     1.529303E14
 4236          14185.     1.524226E16     1.529328E14
 4237          14186.     1.524285E16     1.529351E14
 4238          14187.     1.524341E16     1.529371E14
 4239          14188.     1.524395E16     1.529389E14
 4240          14189.     1.524446E16     1.529404E14
 4241          14190.     1.524495E16     1.529416E14
 4242          14191.     1.524541E16     1.529426E14
 4243          14192.     1.524585E16     1.529433E14
 4244          14193.     1.524711E16     1.529561E14
 4245          14194.     1.524839E16     1.529690E14
 4246          14195.     1.524968E16     1.529820E14
 4247          14196.     1.525098E16     1.529951E14
 4248          14197.     1.525230E16     1.530083E14
 4249          14198.     1.525362E16     1.530217E14
 4250          14199.     1.525495E16     1.530351E14
 4251          14200.     1.525629E16     1.530486E14
 4252          14201.     1.525765E16     1.530623E14
 4253          14202.     1.525902E16     1.530761E14
 4254          14203.     1.526039E16     1.530899E14
 4255          14204.     1.526178E16     1.531039E14
 4256          14205.     1.526318E16     1.531180E14
 4257          14206.     1.526459E16     1.531322E14
 4258          14207.     1.526601E16     1.531465E14
 4259          14208.     1.526745E16     1.531610E14
 4260          14209.     1.526889E16     1.531755E14
 4261          14210.     1.527034E16     1.531901E14
 4262          14211.     1.527181E16     1.532049E14
 4263          14212.     1.527328E16     1.532198E14
 4264          14213.     1.527477E16     1.532347E14
 4265          14214.     1.527627E16     1.532498E14
 4266          14215.     1.527778E16     1.532650E14
 4267          14216.     1.527930E16     1.532803E14
 4268          14217.     1.528083E16     1.532958E14
 4269          14218.     1.528237E16     1.533113E14
 4270          14219.     1.528392E16     1.533269E14
 4271          14220.     1.528548E16     1.533426E14
 4272          14221.     1.528706E16     1.533585E14
 4273          14222.     1.528864E16     1.533745E14
 4274          14223.     1.529024E16     1.533905E14
 4275          14224.     1.529185E16     1.534067E14
 4276          14225.     1.529347E16     1.534230E14
 4277          14226.     1.529510E16     1.534394E14
 4278          14227.     1.529674E16     1.534559E14
 4279          14228.     1.529839E16     1.534726E14
 4280          14229.     1.530005E16     1.534893E14
 4281          14230.     1.530172E16     1.535061E14
 4282          14231.     1.530341E16     1.535231E14
 4283          14232.     1.530510E16     1.535401E14
 4284          14233.     1.530681E16     1.535573E14
 4285          14234.     1.530853E16     1.535746E14
 4286          14235.     1.531025E16     1.535920E14
 4287          14236.     1.531199E16     1.536095E14
 4288          14237.     1.531374E16     1.536271E14
 4289          14238.     1.531550E16     1.536448E14
 4290          14239.     1.531747E16     1.536656E14
 4291          14240.     1.531967E16     1.536894E14
 4292          14241.     1.532190E16     1.537136E14
 4293          14242.     1.532415E16     1.537380E14
 4294          14243.     1.532643E16     1.537627E14
 4295          14244.     1.532874E16     1.537877E14
 4296          14245.     1.533107E16     1.538130E14
 4297          14246.     1.533344E16     1.538385E14
 4298          14247.     1.533583E16     1.538644E14
 4299          14248.     1.533825E16     1.538905E14
 4300          14249.     1.534070E16     1.539169E14
 4301          14250.     1.534318E16     1.539436E14
 4302          14251.     1.534568E16     1.539705E14
 4303          14252.     1.534822E16     1.539977E14
 4304          14253.     1.535078E16     1.540253E14
 4305          14254.     1.535337E16     1.540531E14
 4306          14255.     1.535598E16     1.540812E14
 4307          14256.     1.535863E16     1.541095E14
 4308          14257.     1.536130E16     1.541382E14
 4309          14258.     1.536400E16     1.541671E14
 4310          14259.     1.536673E16     1.541963E14
 4311          14260.     1.536949E16     1.542258E14
 4312          14261.     1.537227E16     1.542556E14
 4313          14262.     1.537509E16     1.542857E14
 4314          14263.     1.537793E16     1.543160E14
 4315          14264.     1.538080E16     1.543466E14
 4316          14265.     1.538370E16     1.543775E14
 4317          14266.     1.538662E16     1.544087E14
 4318          14267.     1.538958E16     1.544402E14
 4319          14268.     1.539256E16     1.544719E14
 4320          14269.     1.539557E16     1.545040E14
 4321          14270.     1.539860E16     1.545363E14
 4322          14271.     1.540167E16     1.545689E14
 4323          14272.     1.540476E16     1.546018E14
 4324          14273.     1.540788E16     1.546350E14
 4325          14274.     1.541103E16     1.546684E14
 4326          14275.     1.541421E16     1.547021E14
 4327          14276.     1.541742E16     1.547361E14
 4328          14277.     1.542065E16     1.547704E14
 4329          14278.     1.542391E16     1.548050E14
 4330          14279.     1.542720E16     1.548399E14
 4331          14280.     1.543052E16     1.548750E14
 4332          14281.     1.543387E16     1.549104E14
 4333          14282.     1.543724E16     1.549461E14
 4334          14283.     1.544064E16     1.549821E14
 4335          14284.     1.544407E16     1.550184E14
 4336          14285.     1.544753E16     1.550549E14
 4337          14286.     1.545044E16     1.551396E14
 4338          14287.     1.545334E16     1.552244E14
 4339          14288.     1.545625E16     1.553092E14
 4340          14289.     1.545917E16     1.553941E14
 4341          14290.     1.546209E16     1.554790E14
 4342          14291.     1.546501E16     1.555640E14
 4343          14292.     1.546794E16     1.556490E14
 4344          14293.     1.547087E16     1.557341E14
 4345          14294.     1.547380E16     1.558193E14
 4346          14295.     1.547674E16     1.559045E14
 4347          14296.     1.547968E16     1.559898E14
 4348          14297.     1.548262E16     1.560751E14
 4349          14298.     1.548557E16     1.561605E14
 4350          14299.     1.548852E16     1.562459E14
 4351          14300.     1.549148E16     1.563314E14
 4352          14301.     1.549443E16     1.564169E14
 4353          14302.     1.549740E16     1.565026E14
 4354          14303.     1.550036E16     1.565882E14
 4355          14304.     1.550333E16     1.566740E14
 4356          14305.     1.550631E16     1.567597E14
 4357          14306.     1.550928E16     1.568456E14
 4358          14307.     1.551226E16     1.569315E14
 4359          14308.     1.551524E16     1.570174E14
 4360          14309.     1.551823E16     1.571035E14
 4361          14310.     1.552122E16     1.571895E14
 4362          14311.     1.552422E16     1.572757E14
 4363          14312.     1.552721E16     1.573619E14
 4364          14313.     1.553021E16     1.574481E14
 4365          14314.     1.553322E16     1.575344E14
 4366          14315.     1.553623E16     1.576208E14
 4367          14316.     1.553924E16     1.577072E14
 4368          14317.     1.554225E16     1.577937E14
 4369          14318.     1.554527E16     1.578802E14
 4370          14319.     1.554829E16     1.579668E14
 4371          14320.     1.555132E16     1.580534E14
 4372          14321.     1.555435E16     1.581402E14
 4373          14322.     1.555738E16     1.582269E14
 4374          14323.     1.556042E16     1.583137E14
 4375          14324.     1.556346E16     1.584006E14
 4376          14325.     1.556650E16     1.584875E14
 4377          14326.     1.556955E16     1.585745E14
 4378          14327.     1.557260E16     1.586616E14
 4379          14328.     1.557566E16     1.587487E14
 4380          14329.     1.557872E16     1.588359E14
 4381          14330.     1.558178E16     1.589231E14
 4382          14331.     1.558484E16     1.590104E14
 4383          14332.     1.558759E16     1.590542E14
 4384          14333.     1.559001E16     1.590543E14
 4385          14334.     1.559241E16     1.590542E14
 4386          14335.     1.559478E16     1.590538E14
 4387          14336.     1.559713E16     1.590532E14
 4388          14337.     1.559946E16     1.590523E14
 4389          14338.     1.560176E16     1.590512E14
 4390          14339.     1.560404E16     1.590498E14
 4391          14340.     1.560629E16     1.590482E14
 4392          14341.     1.560853E16     1.590463E14
 4393          14342.     1.561074E16     1.590442E14
 4394          14343.     1.561292E16     1.590419E14
 4395          14344.     1.561508E16     1.590393E14
 4396          14345.     1.561722E16     1.590364E14
 4397          14346.     1.561934E16     1.590333E14
 4398          14347.     1.562143E16     1.590300E14
 4399          14348.     1.562350E16     1.590264E14
 4400          14349.     1.562554E16     1.590226E14
 4401          14350.     1.562757E16     1.590186E14
 4402          14351.     1.562957E16     1.590143E14
 4403          14352.     1.563154E16     1.590097E14
 4404          14353.     1.563349E16     1.590049E14
 4405          14354.     1.563542E16     1.589999E14
 4406          14355.     1.563733E16     1.589946E14
 4407          14356.     1.563921E16     1.589891E14
 4408          14357.     1.564107E16     1.589833E14
 4409          14358.     1.564290E16     1.589773E14
 4410          14359.     1.564471E16     1.589711E14
 4411          14360.     1.564650E16     1.589646E14
 4412          14361.     1.564827E16     1.589578E14
 4413          14362.     1.565001E16     1.589508E14
 4414          14363.     1.565173E16     1.589436E14
 4415          14364.     1.565342E16     1.589361E14
 4416          14365.     1.565509E16     1.589284E14
 4417          14366.     1.565674E16     1.589205E14
 4418          14367.     1.565837E16     1.589123E14
 4419          14368.     1.565997E16     1.589038E14
 4420          14369.     1.566154E16     1.588952E14
 4421          14370.     1.566310E16     1.588863E14
 4422          14371.     1.566463E16     1.588771E14
 4423          14372.     1.566614E16     1.588677E14
 4424          14373.     1.566762E16     1.588580E14
 4425          14374.     1.566908E16     1.588481E14
 4426          14375.     1.567052E16     1.588380E14
 4427          14376.     1.567194E16     1.588276E14
 4428          14377.     1.567333E16     1.588170E14
 4429          14378.     1.567470E16     1.588062E14
 4430          14379.     1.567598E16     1.587738E14
 4431          14380.     1.567723E16     1.587411E14
 4432          14381.     1.567847E16     1.587082E14
 4433          14382.     1.567967E16     1.586749E14
 4434          14383.     1.568085E16     1.586415E14
 4435          14384.     1.568200E16     1.586077E14
 4436          14385.     1.568312E16     1.585737E14
 4437          14386.     1.568422E16     1.585394E14
 4438          14387.     1.568530E16     1.585049E14
 4439          14388.     1.568635E16     1.584701E14
 4440          14389.     1.568737E16     1.584350E14
 4441          14390.     1.568836E16     1.583996E14
 4442          14391.     1.568933E16     1.583640E14
 4443          14392.     1.569028E16     1.583281E14
 4444          14393.     1.569120E16     1.582920E14
 4445          14394.     1.569209E16     1.582555E14
 4446          14395.     1.569295E16     1.582188E14
 4447          14396.     1.569379E16     1.581818E14
 4448          14397.     1.569461E16     1.581446E14
 4449          14398.     1.569540E16     1.581071E14
 4450          14399.     1.569616E16     1.580694E14
 4451          14400.     1.569689E16     1.580314E14
 4452          14401.     1.569760E16     1.579931E14
 4453          14402.     1.569829E16     1.579545E14
 4454          14403.     1.569895E16     1.579157E14
 4455          14404.     1.569958E16     1.578766E14
 4456          14405.     1.570018E16     1.578372E14
 4457          14406.     1.570076E16     1.577976E14
 4458          14407.     1.570132E16     1.577577E14
 4459          14408.     1.570185E16     1.577176E14
 4460          14409.     1.570235E16     1.576771E14
 4461          14410.     1.570282E16     1.576365E14
 4462          14411.     1.570327E16     1.575955E14
 4463          14412.     1.570370E16     1.575543E14
 4464          14413.     1.570409E16     1.575128E14
 4465          14414.     1.570447E16     1.574711E14
 4466          14415.     1.570481E16     1.574291E14
 4467          14416.     1.570513E16     1.573868E14
 4468          14417.     1.570543E16     1.573444E14
 4469          14418.     1.570569E16     1.573015E14
 4470          14419.     1.570594E16     1.572585E14
 4471          14420.     1.570615E16     1.572152E14
 4472          14421.     1.570634E16     1.571716E14
 4473          14422.     1.570651E16     1.571278E14
 4474          14423.     1.570665E16     1.570837E14
 4475          14424.     1.570676E16     1.570394E14
 4476          14425.     1.570703E16     1.570198E14
 4477          14426.     1.570749E16     1.570251E14
 4478          14427.     1.570793E16     1.570303E14
 4479          14428.     1.570837E16     1.570353E14
 4480          14429.     1.570879E16     1.570403E14
